,timestamp,TT66.BCTFI.660298:TOTAL_INTENSITY,TT60.BCTFI.610225:TOTAL_INTENSITY,SPS.BQM:NO_BUNCHES,SPSQC:TRANSFER_LINES_OPTICS_NAMES,s_x,s_x_std,mu_x,mu_x_std,R2_x,s_y,s_y_std,mu_y,mu_y_std,R2_y
102,2024-04-08 11:27:18.135000064,109850436000.0,112251920000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15025918637528063,0.0004367130694815461,0.4775755420108266,0.00043214564360311025,0.9981253191793622,0.4432637304466979,0.0014532913044439048,-0.2554291339832861,0.0014283884314245413,0.9955232446209328
103,2024-04-08 12:31:00.135000064,112100570000.0,111084730000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15025564460750396,0.000422411672465511,0.4694232937684015,0.0004179939291892329,0.9982457985217489,0.44460216974383987,0.0013780411291509803,-0.25520161463325935,0.0013543508827875814,0.995996775061109
104,2024-04-08 12:31:42.135000064,113958760000.0,119586480000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15005839833636553,0.0004245297690874823,0.4986451485561776,0.00042009597675177646,0.998223586113691,0.4435128299917041,0.0013491344972108446,-0.2608749188419025,0.0013260024088908215,0.9961438085981524
105,2024-04-08 12:40:06.135000064,157727620000.0,164127010000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1500712643891694,0.00040775943155204063,0.4879278373047708,0.0004035004066824038,0.9983612148535141,0.4676611298065018,0.0013424607561176682,-0.2610235506150192,0.001318087230342662,0.996558879820008
106,2024-04-08 12:40:48.135000064,155027460000.0,162412250000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.143193192267342,0.00036216530945711186,0.47838716213962074,0.0003585636533743927,0.9985809880655417,0.4538965828057002,0.0012778458838449583,-0.25837661942933887,0.0012553824789247807,0.9966928654555439
107,2024-04-08 12:42:54.135000064,166350750000.0,172585530000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14001712073951414,0.00038047291867325083,0.4841777161876742,0.0003767767942949314,0.9983630765312458,0.44799951536399646,0.0013441569704774768,-0.25362692828305405,0.0013208588608283123,0.9962469541267356
108,2024-04-08 12:43:36.135000064,170371970000.0,175914170000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14245456650798863,0.00036005790589259737,0.4901632584976482,0.00035649650052338,0.998583005159744,0.45590382967523624,0.001280029337723107,-0.24845745467925875,0.0012574201134201008,0.9967102013022152
109,2024-04-08 12:44:18.135000064,170952650000.0,178248560000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14175895523115775,0.00036344216969402826,0.47804905793128644,0.0003598656217443607,0.9985422301103756,0.45490888614233094,0.0012851292626451984,-0.2511734791631077,0.0012624834349224756,0.9966697751896214
110,2024-04-08 12:45:00.135000064,172868900000.0,178781720000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14978312735508015,0.0003868201484578128,0.49072073055737264,0.0003827879542807242,0.9985193445362867,0.478400061291125,0.0013323612205861513,-0.25129685367642657,0.0013075689656523598,0.9967579042350653
111,2024-04-08 12:45:42.135000064,173841550000.0,180899950000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1489292838774875,0.0003960186041275735,0.47785895283156243,0.0003919151562341428,0.9984305557382579,0.47146606698025895,0.0013565621182193206,-0.25415642922336507,0.0013317156263770152,0.9965418555115629
112,2024-04-08 12:46:24.135000064,171693020000.0,173867990000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14670239607777075,0.0004022149686639035,0.47913203654762987,0.0003981124968345378,0.9983321817521448,0.4665802516441084,0.0013566517345349391,-0.25915824437106155,0.0013320821361412231,0.9964700184792528
113,2024-04-08 12:47:06.135000064,170357460000.0,175251320000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.146106412531034,0.00040016752470615634,0.47493965921804493,0.00039610327691451706,0.998335745382942,0.464817481538996,0.0013277379862773177,-0.2579602575021423,0.0013037902677811497,0.9965931767986497
114,2024-04-08 12:47:48.135000064,169268670000.0,166245240000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14886753950669368,0.0003984792749991619,0.47605362249633115,0.00039435212230596196,0.9984097191214281,0.47633021166588607,0.0013369646649361586,-0.25662007877603893,0.0013122033776937758,0.9967076598114729
115,2024-04-08 12:48:30.135000064,167105640000.0,178853770000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1484158158050759,0.00040122154147479913,0.48919584371585995,0.00039707918254172696,0.9983780730552029,0.47192974934197157,0.0013631993534495884,-0.26013730999704404,0.0013382047117377147,0.9965147765370899
116,2024-04-08 12:49:54.135000064,173551200000.0,170121460000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14938441171489347,0.0003866134757986384,0.4729286479088725,0.0003825946662966147,0.9985131064617951,0.4861194119865235,0.001249553722001135,-0.2555089913150236,0.0012258951132929146,0.9972354474747701
117,2024-04-08 12:50:36.135000064,174102860000.0,178767310000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.14982937555383657,0.000381290849678359,0.46283157932701763,0.00037731500771497805,0.998562189358893,0.4840077268265581,0.00126784268113015,-0.2618958180741415,0.0012439509370480988,0.9971297579211196
118,2024-04-08 12:51:18.135000064,172360810000.0,177945950000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15285648844783264,0.00037743028143531076,0.47651370681634936,0.0003734113666650311,0.99864576090635,0.4775114988231067,0.001304927506197018,-0.2560476036025841,0.0012806946081668753,0.9968782685408458
119,2024-04-08 12:52:00.135000064,169675150000.0,176173550000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1462876097464836,0.0004070148826801823,0.48900430203299133,0.0004028757286635762,0.9982826167103193,0.4644347984859181,0.0013800875292924264,-0.25827520155923117,0.0013552177691506602,0.9963142948307355
120,2024-04-08 12:52:42.135000064,173217320000.0,179848040000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15334257236667437,0.00037384275660092567,0.4762082980112577,0.0003698487741612447,0.9986796648920442,0.4788562165961284,0.0013095128003563605,-0.2562413878186653,0.001285120520131405,0.9968736506612811
121,2024-04-08 12:53:24.135000064,176338470000.0,180626160000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.1524432369185561,0.00038351224471934524,0.47958200820509433,0.00037944013686328317,0.9985943210600948,0.4810686818945519,0.0012876042268758713,-0.26045105523142376,0.0012634998659692015,0.9970042792853644
122,2024-04-08 12:54:06.135000064,173522170000.0,181202550000.0,1.0,tt66_2023_fp2_sti_0p1_0p5mm,0.15562969706177554,0.000372255562512358,0.4870542313432104,0.00036821631880407427,0.9987286090385467,0.48446069206116865,0.0012867028560583208,-0.24943633573649693,0.0012624310785803409,0.9970494007568035
